id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
95,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,417323.7,417347.707,24.006999999983236,1125.595,474.15999999999997,479.025,87.87999999999988,4.865000000000009,96.29902540960364,5.648737960239537,135.58025893952646,11.933955866888159,1213.475,96.6489470149802,135.68873236145893,88.01455916494713
96,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,418223.635,418275.623,51.98800000001211,1229.005,474.03499999999997,476.02,105.77999999999997,1.9850000000000136,54.75783653510813,6.697352530376149,265.67153958386757,15.09759027720677,1334.785,56.15781230302669,265.6730239505104,105.79862298253222
97,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,418875.375,418935.433,60.05800000001909,1342.6399999999999,500.96000000000004,466.695,498.7399999999999,34.26500000000004,218.50092429595105,18.303232032342112,439.81292563489563,50.85378016678527,843.9,221.47039208498805,440.1369464240955,499.91567071357133
98,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,419095.529,419107.531,12.002000000036787,831.495,527.22,515.17,17.485000000000014,12.050000000000068,38.325217091228666,26.4133839731644,62.03684496093266,36.83022611163131,814.01,47.26515913694337,71.85758297529867,21.235058864999694
99,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,419283.499,419307.464,23.964999999967404,797.625,540.4100000000001,540.1,131.31500000000005,0.3100000000000591,144.14893197293875,16.20233261906137,255.79473335771976,26.41269166382016,666.31,145.1310927436956,257.15477031250066,131.31536591351377
100,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,419519.309,419547.326,28.01699999999255,642.8050000000001,543.5899999999999,547.645,245.29500000000007,4.055000000000064,230.3264230026491,8.108447029630879,358.58657000075607,15.645023585734876,397.51,230.54075606116172,358.6718833079291,245.32851454733108
101,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,419663.388,419691.421,28.03299999999581,385.115,537.7950000000001,537.54,37.84500000000003,0.25500000000010914,44.00209799252037,6.261634395728772,123.82609961925117,13.091312599046498,347.27,45.26957209830308,124.29003883813985,37.84585908656325
102,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,419923.647,419979.53,55.883000000030734,338.8,491.845,530.8050000000001,955.135,38.960000000000036,449.6342033936433,28.301606466267526,753.9625983042371,75.58737000742612,1293.935,451.027211943946,753.9888641272802,955.9292598435304
103,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,420247.381,420303.4,56.01900000002934,1313.38,543.125,474.745,906.8000000000002,68.38,425.85924136257444,42.51135561415196,712.0264908128706,176.70802419979634,406.58,430.2326146620474,712.0713063222828,909.3745457180999
104,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,420439.473,420467.48,28.006999999983236,401.62,558.6,559.785,55.065,1.1849999999999454,51.72320187402761,6.222940387083523,153.7935138989107,9.303882948565763,346.555,52.28315431470501,154.07468044846,55.07774913701539
105,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,421223.256,421247.252,23.995999999984633,338.895,540.905,545.9449999999999,119.20500000000004,5.039999999999964,134.1530962170256,15.731928908970849,478.9244759730324,25.952066947092753,458.1,140.0680357862387,479.4852653002355,119.31149829333303
106,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,421843.287,421867.291,24.004000000015367,467.07,545.315,542.3199999999999,77.51000000000005,2.9950000000001182,87.1527482115526,11.326765178421105,218.52618360112413,17.588612641282467,544.58,88.41261897806031,219.23287211072454,77.5678420803364
107,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,422003.313,422043.319,40.005999999993946,557.37,550.3399999999999,545.925,68.43,4.414999999999964,50.77419794649278,10.564078277852719,202.63201187488545,18.837897277211226,488.94,54.675573151781876,203.0048999214092,68.57227665026151
108,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,422263.166,422287.132,23.965999999956694,464.47,535.4200000000001,542.14,105.39999999999998,6.719999999999914,115.69659269409662,19.681322540762547,317.5451035240228,36.91848797453126,569.87,119.29873365168244,319.6840119968591,105.61400664684582
109,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,423203.192,423227.188,23.99600000004284,593.53,551.4649999999999,563.375,92.95499999999993,11.910000000000082,101.9075429606426,14.844515754879362,230.81371167637442,29.57762209156205,686.4849999999999,104.12844679687394,231.52380721578066,93.71488742457085
